SYMBOL,NSE symbol,Todays Rate,Low,Open,High,Output,Volume,94642035,15268170215,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),362869,INE415G01027
SIRCA,EQ,398.25,408.7,390,399.75,401,398.25,108429,43143216.35,13-SEP-2023,6411,INE792Z01011,,EQ,906.45,906.45,894.7,896.3,896.5,901.9,3788,3402322.1,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),556,INE209A01019
SIS,EQ,436.2,439.95,430.05,437.85,438,436.3,28953,12609143.45,13-SEP-2023,2965,INE285J01028,,EQ,344.9,344.9,325.2,334.15,335,339.4,3788,1276551.05,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),220,INE923A01015
SITINET,BE,0.75,0.8,0.75,0.8,0.8,0.8,2358398,1803908.4,13-SEP-2023,286,INE965H01011,,BE,22.85,22.85,22.85,22.85,22.85,22.45,3757,85847.45,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),20,INE788B01028
SIYSIL,EQ,571.85,583.2,564.9,575.25,579.3,570.55,128476,73976767.85,13-SEP-2023,8186,INE076B01028,,EQ,32335,33193.1,32015.15,32914.85,32750,32130.15,3707,120889735.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),2367,INE470A01017
SJS,EQ,690,702.95,672.55,682.8,683,689.8,171852,117287448.75,13-SEP-2023,10439,INE284S01014,,EQ,2793.9,2839.5,2772,2808.25,2813.65,2798.1,3692,10376882.15,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1827,INE717A01029
SJVN,EQ,70.4,76.9,70,75.9,76.65,70.35,129170387,9515054410.6,13-SEP-2023,283815,INE002L01015,,EQ,59.4,59.8,59.1,59.25,59.25,58.95,3663,217061.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),66,INF769K01JP9
SKFINDIA,EQ,5280,5335.45,5164.05,5190.75,5240,5273.5,44259,230442287.95,13-SEP-2023,4730,INE640A01023,,BE,20.15,20.4,19.75,19.95,19.95,20.15,3637,73107.65,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),37,INE749B01020
SKIPPER,EQ,214,226.45,208.95,222.3,223,214.05,959036,211066252.2,13-SEP-2023,14411,INE439E01022,,EQ,128.8,128.85,125,125.55,125,128.8,3605,458435.8,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),164,INE129Z01016
SKMEGGPROD,EQ,430,453.95,416.85,444.15,451,438.75,662468,283488430.5,13-SEP-2023,16763,INE411D01015,,SM,260,260,251,251,251,256.3,3600,914400,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),3,INE0JWV01011
SKP,SM,207,207,197,198.8,199.8,203.2,15000,3031450,13-SEP-2023,15,INE0KZA01016,,SM,126,126,122.75,122.75,122.75,123.5,3600,448500,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),3,INE0O2D01012
SKYGOLD,BE,278.9,278.9,278.85,278.85,278.85,284.5,10763,3001292.1,13-SEP-2023,67,INE01IU01018,,EQ,1475,1493.05,1460,1466.45,1470.1,1466.9,3581,5266598.05,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),571,INE039O01011
SMARTLINK,EQ,170.1,174,166.9,171.25,171.15,168.4,11654,1977275.95,13-SEP-2023,780,INE178C01020,,EQ,1870,1884,1828,1832.3,1830,1860.65,3576,6601473.35,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),801,INE00VM01010
SMCGLOBAL,EQ,80,80,78.1,79,79,79.7,83769,6612466.7,13-SEP-2023,809,INE103C01036,,EQ,46.92,47.49,46.69,47.1,47.1,46.12,3514,165372.3,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),61,INF740KA1SY9
SMLISUZU,EQ,1191.15,1230,1154.4,1179.8,1184,1191.15,31355,36839375.3,13-SEP-2023,6504,INE294B01019,,EQ,3497,3511,3476.2,3498.3,3490.05,3479.6,3463,12086960.4,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1704,INE710A01016
SMLT,BE,226.8,239.95,220,233.7,235,231.5,8396,1947972.65,13-SEP-2023,175,INE017W01010,,SM,1725,1755,1710,1710,1710,1720.05,3450,5961075,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),21,INE121N01019
SMSLIFE,EQ,515,528.9,511,519.4,514.05,510.55,2606,1350722.9,13-SEP-2023,215,INE320X01016,,N3,28.5,28.95,28.5,28.76,28.76,28.73,3434,98833.87,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),99,INE216A08027
SMSPHARMA,EQ,124.15,124.3,120.1,123.15,123.9,122.85,62764,7676846.8,13-SEP-2023,1380,INE812G01025,,BZ,8.05,8.05,8.05,8.05,8.05,7.7,3426,27579.3,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),14,INE474L01016
SMVD,SM,11.7,11.7,11.7,11.7,11.7,12.3,20200,236340,13-SEP-2023,2,INE702Y01013,,EQ,87.25,87.25,85.81,85.98,86.08,85.53,3424,294517.64,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),98,INF200KA1X17
SNOWMAN,EQ,51.5,53.4,50,52.45,52.5,51.05,2183987,113690214.15,13-SEP-2023,8120,INE734N01019,,EQ,202.85,202.85,198.94,200.57,200.6,198.86,3395,678759.06,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),82,INF179KC1DB7
SOBHA,EQ,642,702.95,642,698.75,698,646.7,1893648,1291315422.1,13-SEP-2023,51869,INE671H01015,,EQ,2652.7,2663,2578.9,2605.45,2590,2621.95,3354,8771072.05,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),732,INE0FLR01028
SOFTTECH,EQ,156.95,165.5,150.9,163.3,165,157.65,34921,5625892.05,13-SEP-2023,996,INE728Z01015,,BE,26.2,27.25,26.15,26.15,26.15,26.05,3284,87087.25,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),21,INE481Z01011
SOLARA,EQ,356.5,371,356.5,368.8,368.9,356.75,210010,77035646.8,13-SEP-2023,9864,INE624Z01016,,E1,70.1,72.95,69.4,70,70,70.1,3269,229517.05,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),78,IN9898S01019
SOLARINDS,EQ,4522,4614.25,4378.05,4530.75,4522,4522.05,43457,193908157.9,13-SEP-2023,11651,INE343H01029,,EQ,115.74,115.74,115.56,115.74,115.74,115.74,3258,376999.2,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),12,INF204KB18W4
SOLEX,SM,600,610,585,609.5,609.8,593.5,6400,3815160,13-SEP-2023,14,INE880Y01017,,EQ,173.79,175,173.78,174.72,175,173.31,3252,566779.28,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),70,INF200KA1WX6
SOMANYCERA,EQ,724.45,741.1,712.3,715.25,716.9,724.45,44357,31905941.15,13-SEP-2023,3003,INE355A01028,,BE,79,79,73.5,75.65,76.3,76,3222,240296.55,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),43,INE0CHO01012
SOMATEX,BE,22.25,22.25,22.25,22.25,22.25,22.7,1241,27612.25,13-SEP-2023,17,INE314C01013,,BE,66.5,66.5,64.4,64.4,64.4,65.6,3212,208372.55,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),31,INE268B01013
SOMICONVEY,BE,63.75,63.75,63.75,63.75,63.75,65.05,1086,69232.5,13-SEP-2023,13,INE323J01019,,BE,545,558,524.75,533,532,540.85,3202,1708597.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),111,INE0LQS01015
SONACOMS,EQ,584,586.5,566.05,571.6,569,583.65,1863052,1064557882.05,13-SEP-2023,60475,INE073K01018,,BE,405,420,402.65,417.2,415,419.45,3155,1298463.75,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),105,INE474C01015
SONAMCLOCK,EQ,61.6,61.6,57.85,58.5,59,58.95,14509,861628.1,13-SEP-2023,732,INE00LM01011,,EQ,23.48,23.5,23,23.03,23,23.45,3114,72187.93,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),30,INF740KA1TA7
SONATSOFTW,EQ,1090,1109.4,1065,1095.2,1096,1091.95,309639,334711082.15,13-SEP-2023,22727,INE269A01021,,BE,36.85,36.85,36.5,36.8,36.8,35.9,3094,113879.55,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),32,INE543V01017
SOTAC,SM,120,120,120,120,120,119,1200,144000,13-SEP-2023,1,INE0O2D01012,,BE,470,470,461,461,461,470,3085,1429143,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),52,INE977Y01011
SOTL,EQ,321.95,331.7,318,327.75,329.5,319.75,180944,58919171.7,13-SEP-2023,7059,INE035D01020,,EQ,715,728.9,710.1,723.5,724,714.95,3066,2205604.1,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),435,INE668G01021
SOUTHBANK,EQ,23,23.6,22.25,23.5,23.6,22.85,49355680,1131459068.55,13-SEP-2023,34799,INE683A01023,,BE,319.35,319.35,319.35,319.35,319.35,325.85,3062,977849.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),101,INE669X01016
SOUTHWEST,BE,125.75,125.75,120.25,121.8,120.6,125,6457,795585.2,13-SEP-2023,150,INE980Y01015,,EQ,469.6,474.45,468.9,470.6,472.75,469.45,3047,1436363.2,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),154,INE618N01014
SPAL,EQ,527.85,539.4,503.85,535.1,534.1,513.35,34475,18107886.2,13-SEP-2023,5167,INE212I01016,,N3,419.3,426,419.3,425.82,426,421,3023,1283432.94,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),42,INE0H7R07033
SPANDANA,EQ,741,781.5,739.05,762.9,778,761.5,156487,118386884.1,13-SEP-2023,10436,INE572J01011,,EQ,535,535,518,524.05,530,528.45,3015,1580456.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),300,INE320X01016
SPARC,EQ,239.75,246.95,236.55,246,244.5,239.2,461711,112139450.35,13-SEP-2023,9531,INE232I01014,,SM,124.2,124.2,123.5,123.75,123.5,130,3000,371200,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),3,INE901X01013
SPCENET,EQ,22.2,23,21.55,21.65,21.55,22.65,889780,19586471.1,13-SEP-2023,910,INE970N01027,,SM,110.95,110.95,110.95,110.95,110.95,116.75,3000,332850,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1,INE0NA301016
SPECIALITY,EQ,206.1,212.4,205.1,206.05,206,208,63692,13205872.55,13-SEP-2023,1975,INE247M01014,,SM,44.5,44.5,44.5,44.5,44.5,44.8,3000,133500,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1,INE0JZA01018
SPECTSTM,SM,138,138,134,135.35,136.25,137.2,40000,5447000,13-SEP-2023,50,INE0OL001018,,BE,316.55,322,308.85,319.15,319.5,316.3,2995,950310.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),79,INE222J01013
SPENCERS,EQ,65.75,71.9,65.75,70.45,70.65,65.65,696460,48564183.75,13-SEP-2023,4978,INE020801028,,BE,511.25,514,507,510.75,514,511.95,2981,1520566.45,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),40,INE073D01013
SPENTEX,BZ,1.8,1.8,1.8,1.8,1.8,1.9,9858,17744.4,13-SEP-2023,18,INE376C01020,,EQ,456.23,459.99,455,458.4,458.48,454.68,2954,1355147.75,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),64,INF846K01X63
SPIC,EQ,71.35,73,69.75,72.85,72.9,71,1172954,84299633.45,13-SEP-2023,6645,INE147A01011,,EQ,53.01,53.49,53.01,53.45,53.47,53.45,2914,155768.18,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),18,INF109KC14A8
SPLIL,EQ,65.4,65.75,64.05,65.2,65.6,64.45,38154,2485379.15,13-SEP-2023,678,INE978G01016,,EQ,67.9,67.9,66.32,66.52,66.52,66.57,2901,193241.69,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),34,INF740KA1SZ6
SPLPETRO,EQ,452,474,452,470.25,467.1,455.6,110158,51168701.6,13-SEP-2023,9551,INE663A01033,,EQ,3.9,3.9,3.7,3.7,3.7,3.9,2844,10699.6,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),16,INE540A01017
SPMLINFRA,BE,44.5,47.15,44.5,47.15,47.15,44.95,657764,30793547.25,13-SEP-2023,482,INE937A01023,,EQ,460.05,472,460,464.05,464,461.65,2842,1319945.8,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),144,INE303A01010
SPORTKING,EQ,790.05,809,780.05,806.85,795.5,788.35,12979,10399646.8,13-SEP-2023,1863,INE885H01011,,BE,45.8,45.8,44.15,45.5,45.5,44.95,2840,128389.8,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),82,INE236Y01012
SPTL,BE,1.4,1.4,1.4,1.4,1.4,1.35,393944,551521.6,13-SEP-2023,210,INE501W01021,,BE,108,109.5,105.85,109.5,109.5,108,2819,307848.95,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),20,INE368U01011
SPYL,BE,0.55,0.55,0.5,0.5,0.5,0.55,83263,45211.5,13-SEP-2023,14,INE268L01020,,BE,112.65,112.65,110,112.65,112.65,108,2781,312941.35,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),29,INE006Z01016
SREEL,EQ,228.9,248.9,227.05,244.95,247.3,225,60736,14561674.45,13-SEP-2023,2767,INE099F01013,,SM,551,585,546,556.55,585,554.95,2750,1528250,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),10,INE0HS001010
SRF,EQ,2365,2402.85,2360.3,2395.65,2396,2374.15,149596,356584081.95,13-SEP-2023,12416,INE647A01010,,EQ,210.94,212.5,210.94,211.91,211.77,210.98,2722,576909.01,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),143,INF846K01W98
SRGHFL,EQ,265,265,241.1,247.25,246.2,246.95,7606,1885477.45,13-SEP-2023,904,INE559N01010,,BE,37.45,37.45,37.3,37.3,37.3,37.45,2706,101318.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),20,INE557Z01018
SRHHYPOLTD,EQ,610,620.5,588.7,615.35,614.9,606.75,33716,20415974.05,13-SEP-2023,4070,INE917H01012,,BE,432.3,435,425,429.15,430.75,432.3,2703,1162037.1,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),117,INE567A01028
SRIVASAVI,SM,120.6,127.5,119,126.85,127.5,125,57000,7004250,13-SEP-2023,19,INE0NPI01014,,EQ,109300,109420.75,108600.2,108858.4,108800,109205.15,2652,289126199.4,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1726,INE883A01011
SRPL,BE,1.75,1.75,1.7,1.75,1.75,1.7,3545242,6203821.2,13-SEP-2023,706,INE008Z01020,,EQ,249.7,253.45,233.7,246.2,246.1,241.4,2644,647816.95,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),128,INE568Z01015
SSFL,SM,130,130.2,127,129.9,129.5,136,36000,4634100,13-SEP-2023,12,INE0ON201012,,BE,2.8,2.8,2.8,2.8,2.8,2.8,2639,7389.2,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),20,INE691G01015
SSWL,EQ,256.8,260,251.35,259.8,259.5,251.25,507919,131122938.15,13-SEP-2023,8774,INE802C01033,,EQ,342.89,342.89,337,337.61,338.17,338.28,2576,870761.29,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),103,INF846K01Y96
STAR,EQ,460,472,453.1,465.75,466,457.05,285808,132372557.65,13-SEP-2023,14415,INE939A01011,,BE,199,199,195,195,195,198.95,2537,497247,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),44,INE449G01018
STARCEMENT,EQ,161.9,163.35,154.6,156.05,156.7,159.6,1396112,221057386.8,13-SEP-2023,18111,INE460H01021,,EQ,445.98,445.98,440.67,441.23,440.85,441.13,2483,1097122.08,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),88,INF732E01128
STARHEALTH,EQ,644.8,651,626,632.5,631.9,644.2,212963,135161809,13-SEP-2023,12467,INE575P01011,,BE,38.5,38.5,37.2,37.85,37.85,37.9,2479,93870,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),32,INE861B01023
STARPAPER,EQ,216.5,223.9,215.5,223.05,223.2,216.15,155922,34484940.9,13-SEP-2023,4618,INE733A01018,,EQ,725,742.45,725,736.89,728.08,723.93,2474,1814544.65,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),24,INF767K01OT5
STARTECK,BE,166.5,166.5,156.25,156.3,156.3,159,207,32364,13-SEP-2023,3,INE992I01013,,EQ,1225.55,1225.85,1209.45,1211.2,1211,1225.55,2463,2994230.4,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),465,INE974B01016
STCINDIA,EQ,120.2,123.6,114.25,122.2,121.65,119,644507,76701373.45,13-SEP-2023,10922,INE655A01013,,BE,284.9,299.1,275,287.8,276,284.9,2462,694079.15,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),93,INE02WG01016
STEELCAS,EQ,726.45,726.45,683.8,693.45,692,709.85,62809,43997004.05,13-SEP-2023,5900,INE124E01020,,BE,58.5,58.5,56.8,57.55,57.5,57.7,2455,142009.6,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),16,INE731C01018
STEELCITY,EQ,63.1,64.65,62,63.5,63,63.1,17368,1095956.1,13-SEP-2023,243,INE395H01011,,SM,123,123,123,123,123,123.95,2400,295200,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),2,INE0JYY01011
STEELXIND,EQ,10.55,11.25,10.4,10.65,10.6,10.15,25121285,268960096.15,13-SEP-2023,11472,INE503B01021,,EQ,105.8,105.8,104.56,104.92,105.1,104.98,2341,245483.41,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),50,INF179KC1DK8
STEL,BE,201.8,206.6,199,203.35,200.15,200.2,5939,1203893.75,13-SEP-2023,125,INE577L01016,,EQ,9555,9622.3,9475,9533.15,9569.95,9470.15,2312,22081415.65,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1046,INE838B01013
STERTOOLS,EQ,369.9,374.95,358.8,371.15,369.95,367.05,103123,37858027.1,13-SEP-2023,5512,INE334A01023,,BE,95.3,95.3,91.35,91.7,91.55,93,2307,214057.05,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),59,INE080A01014
STLTECH,EQ,163.1,166.35,158.4,164.85,165.2,162.65,2413490,392604860.05,13-SEP-2023,19248,INE089C01029,,EQ,2108.01,2115.95,2107.99,2111.19,2111,2105.68,2303,4862358.51,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),64,INF082J01028
STOVEKRAFT,EQ,525.2,534.05,518.1,527.85,528,527.05,80587,42418706.15,13-SEP-2023,5245,INE00IN01015,,NC,1040.1,1045.01,1038,1044.01,1044.01,1043,2230,2318375.6,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),32,INE027E07931
STYLAMIND,EQ,1750.6,1888.55,1736.6,1797.5,1818,1750.6,107349,194879596.85,13-SEP-2023,15494,INE239C01020,,E1,9.75,9.75,9.15,9.3,9.15,9.4,2209,20790.3,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),45,IN9553C01014
STYRENIX,EQ,1039.35,1070,1020.05,1064.6,1068,1039.35,14757,15357011.7,13-SEP-2023,2980,INE189B01011,,BE,345.25,356,345.25,349.05,349.9,345.2,2207,772427.2,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),196,INE395U01014
SUBEXLTD,EQ,33.15,34.9,33.05,34.65,34.6,33.85,7063199,240407313.6,13-SEP-2023,11215,INE754A01055,,TB,96.99,96.99,96.99,96.99,96.99,96.55,2200,213378,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1,IN002022Z465
SUBROS,EQ,393.5,403.85,390.7,399.95,402,397.85,70655,28065651.6,13-SEP-2023,4827,INE287B01021,,TB,98.4,98.56,98.13,98.56,98.56,98.4,2200,216645,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),3,IN002023X229
SUDARSCHEM,EQ,496.8,503.75,493.5,498.65,502.45,494.35,76766,38280038.9,13-SEP-2023,5972,INE659A01023,,NP,1004.45,1008,1004,1004.36,1004,1005,2200,2209554.75,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),10,INE530B07302
SUKHJITS,EQ,412,422.3,400.05,413.15,414,412.4,15864,6525606.55,13-SEP-2023,1374,INE450E01011,,EQ,207.01,209.5,207.01,208.97,209,206.91,2144,447416.97,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),144,INF277K015R5
SULA,EQ,482.95,482.95,470,472.5,473.7,476.7,207461,98233185.35,13-SEP-2023,8746,INE142Q01026,,EQ,1756.95,1756.95,1710.2,1718.15,1715,1743.1,2119,3652106.1,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),533,INE151G01010
SUMICHEM,EQ,433.95,435,418,425.6,424.5,429.75,245588,104295491.7,13-SEP-2023,11600,INE258G01013,,BE,106.85,107.2,104.25,105.85,106.5,109.35,2113,224567.45,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),23,INE439T01012
SUMIT,BE,28.85,29.9,27.45,29.1,29.65,28.9,56814,1606537.35,13-SEP-2023,166,INE748Z01013,,BE,26,26,24.25,25.7,25.7,25.4,2105,53061.25,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),32,INE613B01010
SUMMITSEC,EQ,942.75,978.9,929.95,959.9,964.95,933.4,28021,26914608.6,13-SEP-2023,2812,INE519C01017,,GB,5865.01,5899,5862.1,5875.65,5877.99,5889.64,2089,12270542.68,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),310,IN0020200161
SUNDARAM,EQ,3.2,3.25,3,3.1,3.1,3.15,1411160,4365879.45,13-SEP-2023,1357,INE108E01023,,N5,988.98,988.98,985.2,986.42,985.21,988.99,2088,2059521.02,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),17,INE477L08154
SUNDARMFIN,EQ,2756.75,2845,2701.55,2789.65,2791,2756.75,102873,287314952.25,13-SEP-2023,12671,INE660A01013,,BE,173,173,168.1,171,171,170,2049,350562,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),49,INE594B01012
SUNDARMHLD,EQ,120.2,120.2,116.15,118.85,119.5,118.5,148622,17553144.45,13-SEP-2023,2508,INE202Z01029,,NA,1159.99,1160,1154,1155.69,1154.01,1154.34,2038,2359482.05,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),24,INE906B07EJ8
SUNDRMBRAK,BE,502.6,503.5,491,493.5,493.35,502.6,1951,970559.05,13-SEP-2023,54,INE073D01013,,N8,1066,1074,1066,1069,1069,1078.9,2024,2161640.01,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),12,INE906B07EH2
SUNDRMFAST,EQ,1275.5,1279.8,1239.1,1251.7,1239.1,1277.25,56549,71169573.2,13-SEP-2023,7312,INE387A01021,,SM,143,145.9,143,145.9,145.9,143,2000,288900,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),2,INE02KC01010
SUNFLAG,EQ,200,205.1,195.05,199.7,200.9,199.2,465556,93137545.8,13-SEP-2023,7653,INE947A01014,,SM,52,52,52,52,52,52.45,2000,104000,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1,INE0LA901015
SUNPHARMA,EQ,1149,1156.7,1142.3,1148.75,1147.75,1145.25,2115524,2431896795,13-SEP-2023,83111,INE044A01036,,SM,1305,1315,1280,1310,1310,1307,2000,2604200,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),5,INE0FFK01017
SUNTECK,EQ,386.05,397,381,394.55,396.8,387.8,477170,184779189,13-SEP-2023,9240,INE805D01034,,SM,645,664.95,640.05,656,656,653.95,2000,1299200,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),5,INE880Y01017
SUNTV,EQ,599.5,606,593.4,602.7,601.75,599.5,599928,359909290.5,13-SEP-2023,18202,INE424H01027,,SM,49.25,49.25,49.25,49.25,49.25,49.25,2000,98500,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),1,INE0MO401019
SUPERHOUSE,EQ,211.3,224,211.3,218.45,218.5,215.65,14370,3127526.65,13-SEP-2023,611,INE712B01010,,BE,7.6,7.8,7.6,7.8,7.8,7.7,1972,15281.5,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),17,INE369C01017
SUPERSPIN,EQ,8.35,8.4,8.05,8.1,8.05,8.15,61743,502777.2,13-SEP-2023,287,INE662A01027,,EQ,1270,1281,1250.85,1252.95,1251.05,1270.9,1952,2473293.55,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),373,INE414D01019
SUPRAJIT,EQ,409.1,421,400.6,418.7,420,410.05,150863,62189791,13-SEP-2023,9582,INE399C01030,,EQ,449,454.29,448.98,452.21,452.21,448.54,1947,877155.21,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),62,INF769K01KR3
SUPREMEENG,BE,0.65,0.7,0.65,0.65,0.65,0.65,64947,43332.1,13-SEP-2023,79,INE319Z01021,,BE,228.55,228.55,221.15,225.1,223.15,221.65,1933,431458.7,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),68,INE826C01016
SUPREMEIND,EQ,4570,4570,4330.85,4415.05,4420,4582.25,319237,1404088988.9,13-SEP-2023,35991,INE195A01028,,NJ,1021.04,1025,1021.04,1021.04,1021.04,1021.04,1917,1957420.44,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),8,INE219X07264
SUPREMEINF,BE,26.9,26.9,26.7,26.7,26.7,27.25,7349,196218.5,13-SEP-2023,11,INE550H01011,,BE,177.9,177.9,174.95,174.95,174.95,178.5,1900,332945.4,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),31,INE598C01011
SUPRIYA,EQ,279.4,298.8,273.1,296.85,298.8,279.45,648447,187658058.6,13-SEP-2023,14936,INE07RO01027,,EQ,16688,16688,16337,16399.65,16375,16507.7,1887,31083320.2,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),959,INE488B01017
SURANASOL,BE,23.75,24,22.5,23.2,23.2,23.4,28467,664159.7,13-SEP-2023,457,INE272L01022,,BE,1630,1630,1610,1610,1610,1630,1867,3013570,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),45,INE451F01024
SURANAT&P,EQ,10.65,11.2,10.5,11.1,11.1,10.85,175108,1917626.6,13-SEP-2023,777,INE130B01031,,BE,151.95,151.95,145.25,147.4,147,148.6,1824,267815.5,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),70,INE0A1101019
SURANI,SM,280,281.3,280,281.3,281.3,267.95,14000,3935600,13-SEP-2023,7,INE01ZJ01015,,EQ,140.05,144.4,140.05,144.1,144.4,143.4,1814,259311.4,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),117,INE546V01010
SURYALAXMI,EQ,67.95,70.4,67.45,68.85,69.8,67.3,51576,3547632.75,13-SEP-2023,967,INE713B01026,,BE,81.75,83.3,80.7,80.75,80.7,80.7,1799,146471.6,Fri Sep 08 2023 05:30:00 GMT+0530 (India Standard Time),23,INE895W01019
